"id","empregadoId","rubricaId","folhaId","valor"
"18937","944","3","7","270.55"
"18938","946","3","7","48.82"
"18939","947","3","7","275.83"
"18940","951","3","7","118.08"
"18941","952","3","7","132.11"
"18942","954","3","7","279.61"
"18943","955","3","7","112.29"
"18944","956","3","7","221.64"
"18945","957","3","7","218.85"
"18946","958","3","7","170.61"
"18947","959","3","7","226.21"
"18948","962","3","7","113.74"
"18949","963","3","7","140.68"
"18950","966","3","7","287.46"
"18951","967","3","7","224.82"
"18952","968","3","7","212.74"
"18953","969","3","7","92.92"
"18954","970","3","7","55.03"
"18955","971","3","7","120.96"
"18956","972","3","7","185.37"
"18957","973","3","7","121.09"
"18958","974","3","7","172.78"
"18959","976","3","7","63.95"
"18960","978","3","7","120.97"
"18961","979","3","7","182.90"
"18962","983","3","7","247.70"
"18963","984","3","7","288.93"
"18964","985","3","7","201.08"
"18965","986","3","7","271.00"
"18966","987","3","7","187.55"
"18967","988","3","7","196.80"
"18968","989","3","7","135.60"
"18969","992","3","7","134.59"
"18970","993","3","7","68.19"
"18971","994","3","7","91.10"
"18972","996","3","7","190.20"
"18973","997","3","7","83.60"
"18974","1000","3","7","202.93"
"18975","58","3","6","259.45"
"18976","59","3","6","242.86"
"18977","61","3","6","299.98"
"18978","62","3","6","102.26"
"18979","63","3","6","215.30"
"18980","64","3","6","43.93"
"18981","65","3","6","216.03"
"18982","66","3","6","71.27"
"18983","67","3","6","52.39"
"18984","68","3","6","221.84"
"18985","69","3","6","145.79"
"18986","75","3","6","99.56"
"18987","78","3","6","101.28"
"18988","79","3","6","271.87"
"18989","80","3","6","126.22"
"18990","81","3","6","177.04"
"18991","82","3","6","196.93"
"18992","84","3","6","148.68"
"18993","85","3","6","253.77"
"18994","86","3","6","246.32"
"18995","87","3","6","256.80"
"18996","88","3","6","240.30"
"18997","89","3","6","299.02"
"18998","90","3","6","162.02"
"18999","91","3","6","80.51"
"19000","92","3","6","136.76"
"19001","93","3","6","163.57"
"19002","94","3","6","117.37"
"19003","95","3","6","160.34"
"19004","98","3","6","242.19"
"19005","100","3","6","178.13"
"19006","101","3","6","43.67"
"19007","102","3","6","170.69"
"19008","103","3","6","159.60"
"19009","106","3","6","135.69"
"19010","107","3","6","109.11"
"19011","110","3","6","48.23"
"19012","111","3","6","232.44"
"19013","113","3","6","212.23"
"19014","115","3","6","42.51"
"19015","117","3","6","92.51"
"19016","118","3","6","201.91"
"19017","120","3","6","206.94"
"19018","121","3","6","262.21"
"19019","122","3","6","107.87"
"19020","124","3","6","74.09"
"19021","127","3","6","111.64"
"19022","128","3","6","225.22"
"19023","129","3","6","184.08"
"19024","132","3","6","79.84"
"19025","135","3","6","232.48"
"19026","136","3","6","274.09"
"19027","137","3","6","79.81"
"19028","138","3","6","243.61"
"19029","139","3","6","130.41"
"19030","141","3","6","142.42"
"19031","144","3","6","200.62"
"19032","145","3","6","244.43"
"19033","146","3","6","78.34"
"19034","149","3","6","65.68"
"19035","152","3","6","63.65"
"19036","153","3","6","88.30"
"19037","154","3","6","67.53"
"19038","155","3","6","229.25"
"19039","157","3","6","196.39"
"19040","158","3","6","119.07"
"19041","160","3","6","222.17"
"19042","161","3","6","220.49"
"19043","163","3","6","234.47"
"19044","165","3","6","57.77"
"19045","166","3","6","60.92"
"19046","167","3","6","257.75"
"19047","169","3","6","252.45"
"19048","172","3","6","287.75"
"19049","174","3","6","55.35"
"19050","175","3","6","250.45"
"19051","176","3","6","132.62"
"19052","178","3","6","179.19"
"19053","179","3","6","90.02"
"19054","180","3","6","118.11"
"19055","184","3","6","256.13"
"19056","185","3","6","185.78"
"19057","186","3","6","123.63"
"19058","187","3","6","256.75"
"19059","188","3","6","102.37"
"19060","189","3","6","221.05"
"19061","190","3","6","202.59"
"19062","191","3","6","93.07"
"19063","192","3","6","58.47"
"19064","193","3","6","71.49"
"19065","195","3","6","135.64"
"19066","196","3","6","140.80"
"19067","198","3","6","46.29"
"19068","200","3","6","199.43"
"19069","201","3","6","289.77"
"19070","203","3","6","107.28"
"19071","204","3","6","42.30"
"19072","205","3","6","218.88"
"19073","206","3","6","49.31"
"19074","207","3","6","293.47"
"19075","209","3","6","216.23"
"19076","210","3","6","263.07"
"19077","212","3","6","294.88"
"19078","213","3","6","186.71"
"19079","215","3","6","214.51"
"19080","216","3","6","266.72"
"19081","217","3","6","168.19"
"19082","218","3","6","293.85"
"19083","220","3","6","161.38"
"19084","222","3","6","188.87"
"19085","225","3","6","212.00"
"19086","226","3","6","190.04"
"19087","227","3","6","71.26"
"19088","228","3","6","233.61"
"19089","229","3","6","254.13"
"19090","230","3","6","40.40"
"19091","232","3","6","63.82"
"19092","234","3","6","87.84"
"19093","235","3","6","74.10"
"19094","236","3","6","191.81"
"19095","240","3","6","170.23"
"19096","241","3","6","40.95"
"19097","242","3","6","162.18"
"19098","243","3","6","46.95"
"19099","244","3","6","220.75"
"19100","245","3","6","201.79"
"19101","246","3","6","225.25"
"19102","247","3","6","294.05"
"19103","248","3","6","239.20"
"19104","249","3","6","152.90"
"19105","250","3","6","187.02"
"19106","252","3","6","75.55"
"19107","253","3","6","131.59"
"19108","254","3","6","219.03"
"19109","256","3","6","168.50"
"19110","257","3","6","76.22"
"19111","259","3","6","130.33"
"19112","260","3","6","187.05"
"19113","261","3","6","94.10"
"19114","262","3","6","192.17"
"19115","263","3","6","261.63"
"19116","264","3","6","106.39"
"19117","265","3","6","241.99"
"19118","266","3","6","241.99"
"19119","267","3","6","244.01"
"19120","269","3","6","84.90"
"19121","271","3","6","121.73"
"19122","272","3","6","279.60"
"19123","273","3","6","169.11"
"19124","274","3","6","127.57"
"19125","275","3","6","96.73"
"19126","276","3","6","274.01"
"19127","277","3","6","259.48"
"19128","279","3","6","157.98"
"19129","280","3","6","103.63"
"19130","281","3","6","119.17"
"19131","282","3","6","202.77"
"19132","283","3","6","191.49"
"19133","285","3","6","86.29"
"19134","286","3","6","298.08"
"19135","287","3","6","81.68"
"19136","288","3","6","283.17"
"19137","290","3","6","76.83"
"19138","292","3","6","84.18"
"19139","293","3","6","61.18"
"19140","294","3","6","204.33"
"19141","295","3","6","156.70"
"19142","296","3","6","152.88"
"19143","300","3","6","218.84"
"19144","301","3","6","75.81"
"19145","302","3","6","71.71"
"19146","303","3","6","77.09"
"19147","304","3","6","55.78"
"19148","305","3","6","215.58"
"19149","306","3","6","215.32"
"19150","307","3","6","228.09"
"19151","308","3","6","173.23"
"19152","309","3","6","256.15"
"19153","311","3","6","248.06"
"19154","313","3","6","166.84"
"19155","314","3","6","162.69"
"19156","315","3","6","167.13"
"19157","317","3","6","177.43"
"19158","319","3","6","41.78"
"19159","322","3","6","247.56"
"19160","324","3","6","181.20"
"19161","326","3","6","213.01"
"19162","328","3","6","65.66"
"19163","329","3","6","140.42"
"19164","331","3","6","126.23"
"19165","332","3","6","67.08"
"19166","334","3","6","119.17"
"19167","335","3","6","198.53"
"19168","336","3","6","243.56"
"19169","337","3","6","103.78"
"19170","338","3","6","186.24"
"19171","339","3","6","121.08"
"19172","340","3","6","260.80"
"19173","341","3","6","209.11"
"19174","342","3","6","110.86"
"19175","343","3","6","143.76"
"19176","344","3","6","145.98"
"19177","345","3","6","271.52"
"19178","346","3","6","238.10"
"19179","347","3","6","78.63"
"19180","348","3","6","279.82"
"19181","349","3","6","241.23"
"19182","350","3","6","206.47"
"19183","351","3","6","136.80"
"19184","352","3","6","101.37"
"19185","353","3","6","42.70"
"19186","355","3","6","172.19"
"19187","356","3","6","51.32"
"19188","357","3","6","169.24"
"19189","358","3","6","283.86"
"19190","359","3","6","47.30"
"19191","361","3","6","290.82"
"19192","362","3","6","87.31"
"19193","363","3","6","208.52"
"19194","364","3","6","297.31"
"19195","368","3","6","192.87"
"19196","369","3","6","130.98"
"19197","370","3","6","257.15"
"19198","373","3","6","157.25"
"19199","374","3","6","264.37"
"19200","376","3","6","294.48"
"19201","378","3","6","120.59"
"19202","380","3","6","65.65"
"19203","381","3","6","67.11"
"19204","382","3","6","246.96"
"19205","383","3","6","243.12"
"19206","384","3","6","55.96"
"19207","385","3","6","181.89"
"19208","386","3","6","237.71"
"19209","387","3","6","213.87"
"19210","388","3","6","185.38"
"19211","390","3","6","178.59"
"19212","393","3","6","173.03"
"19213","394","3","6","167.91"
"19214","395","3","6","258.62"
"19215","396","3","6","126.77"
"19216","397","3","6","200.11"
"19217","398","3","6","190.99"
"19218","399","3","6","229.81"
"19219","400","3","6","125.19"
"19220","402","3","6","171.03"
"19221","403","3","6","196.85"
"19222","404","3","6","115.85"
"19223","405","3","6","191.53"
"19224","406","3","6","49.66"
"19225","407","3","6","282.39"
"19226","408","3","6","273.52"
"19227","409","3","6","286.69"
"19228","410","3","6","281.65"
"19229","411","3","6","222.28"
"19230","412","3","6","78.88"
"19231","413","3","6","207.06"
"19232","414","3","6","119.64"
"19233","415","3","6","127.45"
"19234","416","3","6","54.08"
"19235","417","3","6","224.97"
"19236","418","3","6","232.24"
"19237","419","3","6","294.83"
"19238","421","3","6","196.68"
"19239","422","3","6","178.37"
"19240","423","3","6","179.14"
"19241","425","3","6","65.93"
"19242","426","3","6","253.03"
"19243","427","3","6","287.66"
"19244","428","3","6","142.12"
"19245","429","3","6","59.94"
"19246","430","3","6","259.22"
"19247","431","3","6","180.80"
"19248","433","3","6","144.68"
"19249","434","3","6","206.06"
"19250","435","3","6","241.63"
"19251","436","3","6","120.48"
"19252","438","3","6","124.02"
"19253","441","3","6","92.25"
"19254","442","3","6","177.85"
"19255","443","3","6","136.68"
"19256","444","3","6","293.94"
"19257","445","3","6","139.37"
"19258","446","3","6","156.26"
"19259","447","3","6","179.07"
"19260","449","3","6","283.38"
"19261","451","3","6","122.82"
"19262","452","3","6","70.80"
"19263","453","3","6","131.54"
"19264","454","3","6","201.88"
"19265","455","3","6","295.43"
"19266","457","3","6","270.38"
"19267","458","3","6","265.21"
"19268","459","3","6","234.06"
"19269","460","3","6","138.40"
"19270","462","3","6","187.82"
"19271","463","3","6","182.12"
"19272","464","3","6","141.79"
"19273","465","3","6","205.29"
"19274","469","3","6","153.35"
"19275","470","3","6","145.32"
"19276","474","3","6","225.61"
"19277","475","3","6","193.05"
"19278","476","3","6","51.00"
"19279","480","3","6","174.60"
"19280","481","3","6","112.83"
"19281","482","3","6","229.60"
"19282","483","3","6","293.53"
"19283","484","3","6","98.99"
"19284","485","3","6","226.57"
"19285","486","3","6","58.08"
"19286","487","3","6","185.61"
"19287","489","3","6","209.51"
"19288","493","3","6","281.01"
"19289","494","3","6","228.78"
"19290","495","3","6","115.06"
"19291","496","3","6","106.57"
"19292","498","3","6","112.42"
"19293","500","3","6","135.12"
"19294","502","3","6","272.07"
"19295","504","3","6","49.59"
"19296","507","3","6","244.27"
"19297","509","3","6","97.93"
"19298","510","3","6","199.58"
"19299","511","3","6","154.04"
"19300","512","3","6","83.93"
"19301","513","3","6","109.76"
"19302","514","3","6","51.11"
"19303","516","3","6","219.10"
"19304","518","3","6","115.93"
"19305","520","3","6","182.81"
"19306","521","3","6","236.26"
"19307","522","3","6","75.38"
"19308","523","3","6","81.95"
"19309","524","3","6","163.39"
"19310","525","3","6","138.97"
"19311","526","3","6","158.17"
"19312","529","3","6","95.79"
"19313","531","3","6","201.66"
"19314","532","3","6","292.84"
"19315","533","3","6","139.17"
"19316","535","3","6","153.99"
"19317","536","3","6","140.82"
"19318","537","3","6","169.71"
"19319","539","3","6","173.08"
"19320","540","3","6","216.86"
"19321","541","3","6","100.52"
"19322","542","3","6","79.59"
"19323","544","3","6","211.91"
"19324","545","3","6","241.18"
"19325","548","3","6","168.05"
"19326","549","3","6","181.05"
"19327","553","3","6","226.64"
"19328","554","3","6","220.23"
"19329","555","3","6","245.92"
"19330","556","3","6","64.52"
"19331","558","3","6","280.66"
"19332","559","3","6","41.13"
"19333","561","3","6","286.66"
"19334","562","3","6","55.00"
"19335","563","3","6","246.87"
"19336","564","3","6","262.64"
"19337","565","3","6","288.64"
"19338","566","3","6","162.49"
"19339","567","3","6","111.67"
"19340","568","3","6","42.49"
"19341","569","3","6","220.98"
"19342","570","3","6","245.76"
"19343","571","3","6","235.81"
"19344","572","3","6","127.85"
"19345","574","3","6","170.37"
"19346","575","3","6","240.10"
"19347","576","3","6","299.28"
"19348","577","3","6","184.67"
"19349","578","3","6","58.22"
"19350","579","3","6","220.36"
"19351","580","3","6","129.92"
"19352","581","3","6","267.25"
"19353","582","3","6","214.42"
"19354","586","3","6","214.50"
"19355","589","3","6","178.45"
"19356","592","3","6","248.15"
"19357","594","3","6","246.84"
"19358","596","3","6","99.68"
"19359","597","3","6","260.70"
"19360","598","3","6","97.58"
"19361","601","3","6","271.01"
"19362","604","3","6","295.07"
"19363","605","3","6","47.38"
"19364","606","3","6","237.87"
"19365","607","3","6","197.99"
"19366","608","3","6","93.83"
"19367","611","3","6","292.79"
"19368","612","3","6","224.46"
"19369","613","3","6","150.92"
"19370","614","3","6","88.51"
"19371","615","3","6","144.65"
"19372","618","3","6","82.26"
"19373","620","3","6","134.89"
"19374","621","3","6","158.29"
"19375","622","3","6","146.37"
"19376","623","3","6","174.21"
"19377","624","3","6","110.94"
"19378","626","3","6","125.96"
"19379","627","3","6","175.31"
"19380","630","3","6","274.05"
"19381","631","3","6","135.10"
"19382","635","3","6","84.07"
"19383","636","3","6","135.76"
"19384","637","3","6","126.17"
"19385","638","3","6","94.48"
"19386","639","3","6","142.76"
"19387","643","3","6","257.79"
"19388","644","3","6","101.47"
"19389","645","3","6","49.60"
"19390","646","3","6","138.77"
"19391","648","3","6","230.57"
"19392","651","3","6","289.83"
"19393","652","3","6","270.67"
"19394","653","3","6","79.50"
"19395","654","3","6","212.91"
"19396","655","3","6","174.39"
"19397","656","3","6","49.88"
"19398","657","3","6","188.16"
"19399","660","3","6","85.13"
"19400","661","3","6","106.17"
"19401","665","3","6","271.44"
"19402","666","3","6","219.85"
"19403","669","3","6","237.89"
"19404","670","3","6","55.94"
"19405","671","3","6","170.40"
"19406","673","3","6","199.11"
"19407","674","3","6","61.56"
"19408","675","3","6","241.09"
"19409","679","3","6","289.50"
"19410","681","3","6","246.24"
"19411","682","3","6","248.45"
"19412","683","3","6","165.04"
"19413","684","3","6","295.38"
"19414","686","3","6","221.03"
"19415","687","3","6","279.80"
"19416","688","3","6","275.83"
"19417","690","3","6","185.43"
"19418","692","3","6","284.23"
"19419","693","3","6","84.29"
"19420","695","3","6","246.24"
"19421","698","3","6","242.37"
"19422","700","3","6","295.26"
"19423","701","3","6","128.17"
"19424","702","3","6","129.88"
"19425","703","3","6","131.65"
"19426","707","3","6","224.47"
"19427","708","3","6","287.49"
"19428","709","3","6","94.61"
"19429","710","3","6","113.07"
"19430","711","3","6","170.99"
"19431","714","3","6","145.88"
"19432","716","3","6","137.47"
"19433","718","3","6","276.16"
"19434","719","3","6","187.96"
"19435","720","3","6","205.39"
"19436","722","3","6","255.29"
"19437","723","3","6","91.92"
"19438","726","3","6","274.79"
"19439","727","3","6","211.91"
"19440","728","3","6","236.28"
"19441","729","3","6","183.89"
"19442","730","3","6","204.84"
"19443","731","3","6","158.17"
"19444","732","3","6","90.11"
"19445","733","3","6","201.35"
"19446","734","3","6","281.38"
"19447","735","3","6","249.68"
"19448","736","3","6","263.00"
"19449","740","3","6","283.79"
"19450","741","3","6","189.04"
"19451","743","3","6","277.03"
"19452","744","3","6","122.22"
"19453","745","3","6","67.36"
"19454","746","3","6","282.11"
"19455","747","3","6","62.53"
"19456","748","3","6","161.05"
"19457","749","3","6","258.79"
"19458","750","3","6","176.57"
"19459","751","3","6","264.29"
"19460","752","3","6","284.42"
"19461","753","3","6","254.80"
"19462","755","3","6","156.73"
"19463","756","3","6","164.48"
"19464","758","3","6","69.08"
"19465","759","3","6","199.47"
"19466","760","3","6","253.06"
"19467","761","3","6","159.50"
"19468","762","3","6","198.94"
"19469","763","3","6","184.71"
"19470","764","3","6","152.37"
"19471","767","3","6","291.62"
"19472","769","3","6","179.76"
"19473","770","3","6","84.04"
"19474","771","3","6","77.68"
"19475","774","3","6","182.92"
"19476","776","3","6","146.76"
"19477","777","3","6","131.45"
"19478","778","3","6","55.09"
"19479","779","3","6","155.87"
"19480","780","3","6","98.56"
"19481","781","3","6","264.10"
"19482","782","3","6","194.34"
"19483","784","3","6","239.64"
"19484","785","3","6","193.61"
"19485","786","3","6","129.52"
"19486","787","3","6","277.48"
"19487","790","3","6","176.63"
"19488","791","3","6","293.99"
"19489","792","3","6","170.68"
"19490","793","3","6","97.48"
"19491","795","3","6","177.97"
"19492","798","3","6","57.60"
"19493","799","3","6","247.64"
"19494","802","3","6","47.34"
"19495","803","3","6","73.32"
"19496","804","3","6","235.55"
"19497","805","3","6","56.61"
"19498","806","3","6","51.09"
"19499","808","3","6","71.50"
"19500","809","3","6","90.95"
"19501","811","3","6","220.21"
"19502","812","3","6","173.39"
"19503","813","3","6","70.70"
"19504","815","3","6","179.26"
"19505","819","3","6","176.66"
"19506","820","3","6","238.56"
"19507","822","3","6","144.48"
"19508","823","3","6","71.15"
"19509","824","3","6","212.24"
"19510","826","3","6","82.72"
"19511","827","3","6","176.03"
"19512","828","3","6","294.11"
"19513","829","3","6","111.34"
"19514","830","3","6","55.84"
"19515","834","3","6","109.59"
"19516","835","3","6","188.28"
"19517","836","3","6","127.27"
"19518","837","3","6","150.68"
"19519","838","3","6","234.04"
"19520","839","3","6","99.06"
"19521","841","3","6","62.61"
"19522","844","3","6","154.90"
"19523","849","3","6","52.55"
"19524","850","3","6","234.63"
"19525","851","3","6","296.58"
"19526","854","3","6","265.64"
"19527","855","3","6","290.67"
"19528","859","3","6","157.21"
"19529","860","3","6","292.38"
"19530","862","3","6","178.30"
"19531","863","3","6","281.71"
"19532","865","3","6","96.56"
"19533","867","3","6","131.46"
"19534","868","3","6","169.53"
"19535","871","3","6","138.51"
"19536","873","3","6","118.59"
"19537","874","3","6","293.97"
"19538","876","3","6","293.07"
"19539","877","3","6","141.79"
"19540","878","3","6","134.18"
"19541","879","3","6","177.02"
"19542","881","3","6","238.79"
"19543","882","3","6","205.60"
"19544","883","3","6","299.09"
"19545","885","3","6","240.52"
"19546","886","3","6","110.41"
"19547","889","3","6","151.80"
"19548","893","3","6","235.65"
"19549","894","3","6","255.62"
"19550","895","3","6","214.81"
"19551","896","3","6","139.24"
"19552","898","3","6","221.51"
"19553","900","3","6","228.35"
"19554","902","3","6","43.68"
"19555","903","3","6","185.36"
"19556","906","3","6","165.64"
"19557","908","3","6","60.10"
"19558","909","3","6","104.59"
"19559","910","3","6","77.49"
"19560","911","3","6","117.54"
"19561","913","3","6","291.18"
"19562","916","3","6","50.16"
"19563","921","3","6","284.94"
"19564","922","3","6","134.14"
"19565","923","3","6","271.06"
"19566","924","3","6","142.20"
"19567","925","3","6","87.84"
"19568","926","3","6","296.14"
"19569","927","3","6","242.27"
"19570","928","3","6","254.50"
"19571","929","3","6","68.50"
"19572","930","3","6","65.33"
"19573","931","3","6","109.03"
"19574","932","3","6","112.09"
"19575","933","3","6","201.41"
"19576","934","3","6","57.10"
"19577","935","3","6","221.09"
"19578","938","3","6","92.77"
"19579","939","3","6","273.91"
"19580","940","3","6","195.76"
"19581","941","3","6","128.79"
"19582","944","3","6","247.02"
"19583","945","3","6","68.38"
"19584","946","3","6","177.40"
"19585","947","3","6","217.46"
"19586","948","3","6","43.24"
"19587","949","3","6","162.12"
"19588","951","3","6","121.16"
"19589","952","3","6","77.69"
"19590","953","3","6","71.76"
"19591","955","3","6","212.01"
"19592","956","3","6","154.19"
"19593","957","3","6","161.26"
"19594","958","3","6","145.63"
"19595","959","3","6","236.93"
"19596","960","3","6","80.15"
"19597","961","3","6","181.46"
"19598","962","3","6","175.42"
"19599","963","3","6","77.46"
"19600","964","3","6","106.25"
"19601","965","3","6","112.25"
"19602","967","3","6","107.89"
"19603","968","3","6","135.96"
"19604","969","3","6","115.71"
"19605","971","3","6","290.06"
"19606","972","3","6","234.91"
"19607","975","3","6","244.17"
"19608","976","3","6","152.88"
"19609","979","3","6","283.50"
"19610","982","3","6","128.24"
"19611","985","3","6","157.71"
"19612","988","3","6","56.01"
"19613","989","3","6","194.04"
"19614","990","3","6","290.73"
"19615","992","3","6","74.75"
"19616","993","3","6","70.97"
"19617","994","3","6","69.37"
"19618","995","3","6","70.40"
"19619","996","3","6","171.33"
"19620","997","3","6","202.02"
"19621","999","3","6","133.80"
"19622","53","3","5","145.92"
"19623","56","3","5","145.53"
"19624","57","3","5","192.62"
"19625","59","3","5","168.41"
"19626","60","3","5","118.02"
"19627","62","3","5","89.23"
"19628","65","3","5","268.46"
"19629","66","3","5","97.78"
"19630","68","3","5","241.08"
"19631","69","3","5","191.34"
"19632","70","3","5","107.06"
"19633","71","3","5","61.01"
"19634","72","3","5","239.57"
"19635","73","3","5","166.19"
"19636","74","3","5","243.99"
"19637","75","3","5","180.85"
"19638","78","3","5","79.93"
"19639","79","3","5","157.26"
"19640","81","3","5","79.85"
"19641","82","3","5","219.34"
"19642","84","3","5","222.91"
"19643","85","3","5","113.28"
"19644","87","3","5","296.75"
"19645","88","3","5","246.19"
"19646","91","3","5","238.24"
"19647","92","3","5","125.45"
"19648","94","3","5","98.83"
"19649","95","3","5","263.56"
"19650","96","3","5","231.54"
"19651","97","3","5","179.01"
"19652","98","3","5","134.32"
"19653","99","3","5","71.90"
"19654","100","3","5","268.17"
"19655","101","3","5","161.46"
"19656","102","3","5","73.83"
"19657","104","3","5","63.36"
"19658","105","3","5","234.47"
"19659","106","3","5","136.95"
"19660","108","3","5","88.74"
"19661","110","3","5","206.29"
"19662","111","3","5","222.05"
"19663","112","3","5","94.82"
"19664","114","3","5","163.00"
"19665","116","3","5","174.40"
"19666","118","3","5","203.27"
"19667","119","3","5","86.95"
"19668","122","3","5","66.76"
"19669","123","3","5","97.21"
"19670","124","3","5","274.42"
"19671","125","3","5","41.27"
"19672","126","3","5","266.87"
"19673","127","3","5","71.03"
"19674","128","3","5","295.87"
"19675","129","3","5","91.88"
"19676","130","3","5","108.33"
"19677","131","3","5","49.15"
"19678","132","3","5","133.01"
"19679","133","3","5","113.22"
"19680","136","3","5","117.84"
"19681","138","3","5","267.02"
"19682","140","3","5","168.58"
"19683","141","3","5","191.13"
"19684","142","3","5","253.69"
"19685","144","3","5","229.72"
"19686","145","3","5","257.08"
"19687","149","3","5","165.24"
"19688","150","3","5","89.11"
"19689","151","3","5","198.55"
"19690","152","3","5","148.67"
"19691","153","3","5","274.26"
"19692","154","3","5","46.99"
"19693","158","3","5","59.63"
"19694","159","3","5","84.92"
"19695","160","3","5","242.17"
"19696","161","3","5","233.06"
"19697","162","3","5","220.12"
"19698","163","3","5","241.85"
"19699","164","3","5","256.15"
"19700","165","3","5","150.61"
"19701","166","3","5","53.81"
"19702","167","3","5","120.72"
"19703","168","3","5","58.04"
"19704","169","3","5","120.86"
"19705","170","3","5","160.85"
"19706","171","3","5","229.88"
"19707","172","3","5","111.82"
"19708","173","3","5","150.33"
"19709","174","3","5","238.92"
"19710","175","3","5","82.73"
"19711","178","3","5","125.71"
"19712","179","3","5","133.21"
"19713","180","3","5","162.38"
"19714","181","3","5","227.68"
"19715","183","3","5","283.48"
"19716","185","3","5","111.33"
"19717","187","3","5","277.69"
"19718","188","3","5","46.95"
"19719","189","3","5","285.89"
"19720","190","3","5","135.36"
"19721","191","3","5","67.48"
"19722","192","3","5","191.59"
"19723","193","3","5","84.35"
"19724","194","3","5","217.93"
"19725","196","3","5","77.71"
"19726","200","3","5","242.72"
"19727","201","3","5","241.89"
"19728","202","3","5","209.42"
"19729","204","3","5","214.30"
"19730","205","3","5","199.71"
"19731","206","3","5","140.93"
"19732","208","3","5","96.79"
"19733","209","3","5","64.95"
"19734","210","3","5","260.29"
"19735","211","3","5","113.96"
"19736","215","3","5","139.82"
"19737","216","3","5","216.16"
"19738","217","3","5","189.05"
"19739","218","3","5","214.89"
"19740","219","3","5","209.43"
"19741","220","3","5","288.87"
"19742","222","3","5","293.27"
"19743","223","3","5","229.47"
"19744","224","3","5","133.94"
"19745","226","3","5","172.03"
"19746","227","3","5","179.18"
"19747","229","3","5","162.41"
"19748","230","3","5","256.21"
"19749","231","3","5","180.44"
"19750","234","3","5","250.39"
"19751","237","3","5","192.64"
"19752","238","3","5","52.51"
"19753","239","3","5","124.49"
"19754","241","3","5","217.64"
"19755","242","3","5","88.90"
"19756","246","3","5","98.95"
"19757","248","3","5","82.06"
"19758","249","3","5","276.28"
"19759","251","3","5","149.92"
"19760","252","3","5","260.30"
"19761","253","3","5","110.47"
"19762","254","3","5","169.25"
"19763","255","3","5","181.14"
"19764","256","3","5","271.70"
"19765","257","3","5","225.49"
"19766","258","3","5","267.06"
"19767","259","3","5","137.12"
"19768","260","3","5","82.17"
"19769","261","3","5","140.72"
"19770","262","3","5","58.88"
"19771","263","3","5","64.78"
"19772","264","3","5","184.09"
"19773","265","3","5","166.87"
"19774","266","3","5","259.88"
"19775","267","3","5","168.30"
"19776","269","3","5","60.15"
"19777","270","3","5","73.40"
"19778","271","3","5","151.13"
"19779","273","3","5","216.98"
"19780","274","3","5","139.98"
"19781","275","3","5","62.36"
"19782","278","3","5","125.48"
"19783","279","3","5","152.11"
"19784","280","3","5","133.23"
"19785","282","3","5","61.84"
"19786","284","3","5","163.86"
"19787","286","3","5","299.44"
"19788","287","3","5","293.54"
"19789","288","3","5","116.33"
"19790","290","3","5","108.18"
"19791","291","3","5","228.53"
"19792","292","3","5","107.22"
"19793","293","3","5","104.80"
"19794","294","3","5","278.06"
"19795","297","3","5","56.00"
"19796","298","3","5","206.42"
"19797","303","3","5","72.54"
"19798","305","3","5","128.24"
"19799","306","3","5","144.41"
"19800","307","3","5","261.57"
"19801","308","3","5","254.08"
"19802","310","3","5","191.53"
"19803","312","3","5","52.61"
"19804","313","3","5","273.12"
"19805","316","3","5","218.99"
"19806","318","3","5","195.78"
"19807","319","3","5","200.43"
"19808","320","3","5","278.41"
"19809","321","3","5","188.35"
"19810","322","3","5","208.25"
"19811","323","3","5","164.29"
"19812","324","3","5","228.01"
"19813","325","3","5","164.60"
"19814","327","3","5","228.61"
"19815","328","3","5","145.16"
"19816","329","3","5","194.73"
"19817","330","3","5","131.31"
"19818","332","3","5","157.97"
"19819","334","3","5","94.57"
"19820","337","3","5","254.56"
"19821","338","3","5","173.30"
"19822","339","3","5","283.83"
"19823","341","3","5","207.09"
"19824","342","3","5","64.18"
"19825","343","3","5","226.28"
"19826","346","3","5","249.66"
"19827","349","3","5","98.86"
"19828","351","3","5","293.76"
"19829","352","3","5","236.41"
"19830","353","3","5","270.95"
"19831","354","3","5","289.23"
"19832","355","3","5","185.05"
"19833","356","3","5","149.08"
"19834","357","3","5","163.63"
"19835","358","3","5","144.57"
"19836","359","3","5","85.19"
"19837","360","3","5","134.99"
"19838","361","3","5","117.45"
"19839","362","3","5","241.53"
"19840","363","3","5","196.37"
"19841","364","3","5","87.30"
"19842","366","3","5","241.65"
"19843","367","3","5","237.66"
"19844","368","3","5","173.26"
"19845","369","3","5","213.37"
"19846","373","3","5","105.23"
"19847","374","3","5","118.57"
"19848","375","3","5","79.80"
"19849","377","3","5","47.79"
"19850","378","3","5","150.79"
"19851","379","3","5","269.16"
"19852","380","3","5","161.73"
"19853","381","3","5","110.10"
"19854","384","3","5","79.99"
"19855","385","3","5","177.02"
"19856","386","3","5","271.01"
"19857","388","3","5","107.88"
"19858","390","3","5","57.28"
"19859","392","3","5","226.25"
"19860","394","3","5","290.81"
"19861","397","3","5","275.10"
"19862","398","3","5","152.10"
"19863","399","3","5","65.35"
"19864","402","3","5","281.70"
"19865","403","3","5","119.70"
"19866","406","3","5","46.64"
"19867","407","3","5","98.72"
